ANIMAL	FATHER	MOTHER
4607	4536	3250
4608	4327	2873
4609	4332	4158
4610	4553	3636
4611	4328	NA
4612	4326	4522
4613	4318	4522
4614	4547	4232
4615	NA	4687
4616	3612	3316
4617	4553	3121
4619	4332	4517
4620	4561	2640
4621	3612	3316
4622	4211	4161
4623	4552	4242
4624	3612	4244
4625	4747	4104
4626	61	3488
4627	4177	4241
4628	4329	3265
4629	4557	2703
4630	4330	4256
4631	4203	3303
4632	NA	4459
4634	4552	NA
4635	4229	3490
4636	4323	2784
4637	4324	2342
4638	4561	2787
4640	3311	3738
4641	4251	3273
4642	4557	3692
4643	4209	3692
4644	4327	4238
4645	3296	3198
4646	3292	4469
4647	4194	4169
4648	NA	3330
4649	4328	4212
4650	4235	4227
4651	61	2931
4652	4328	2908
4653	3311	3473
4654	4446	2607
4655	3311	4309
4656	4425	2927
4658	4229	NA
4659	NA	30
4660	2645	4266
4661	4332	3121
4662	4533	3202
4663	2645	2861
4664	3296	53
4665	4327	4153
4667	NA	3954
4668	4553	3248
4669	4561	3414
4670	5417	4314
4671	NA	4690
4672	NA	4305
4673	4532	3771
4674	3346	3009
4675	3317	2860
4676	4234	4239
4677	4719	4166
4678	4230	3659
4679	4328	3659
4680	4737	3469
4681	4327	3224
4682	2971	4183
4683	4327	3762
4684	4549	4259
4685	4747	3748
4686	3799	3563
4691	NA	2505
4692	NA	2377
4693	NA	4184
4694	NA	4444
4695	NA	4387
4696	NA	4456
4697	NA	4187
4698	NA	4187
4702	NA	4399
4703	NA	4359
4704	NA	4359
4705	NA	4368
4707	NA	4458
4708	NA	4339
4710	NA	4151
4712	NA	4157
4714	NA	4400
4715	NA	4416
4716	NA	4464
4718	NA	4432
4731	4144	4739
5241	NA	NA
5253	4447	4369
5255	NA	4380
5257	4535	5239
5258	NA	4364
5259	4156	4379
5260	NA	4392
5261	3292	4410
5262	NA	4414
5263	NA	4420
5264	NA	4445
5265	4539	4449
5266	NA	4465
5267	NA	4470
5270	4332	2375
5271	NA	2341
5272	NA	2377
5273	61	2379
5275	NA	2360
5276	81	2549
5277	NA	2401
5278	4447	2627
5279	NA	2653
5280	4332	2707
5281	NA	2668
5282	3556	2699
5283	4536	2631
5284	NA	2659
5285	81	2925
5286	NA	2804
5287	NA	2800
5288	NA	2807
5289	NA	2807
5292	NA	2942
5293	4177	2892
5294	4394	2834
5296	NA	3123
5297	NA	3123
5298	4332	3088
5299	4544	3002
5300	NA	3076
5301	3612	3129
5302	NA	3129
5303	3593	3048
5304	3292	3048
5305	NA	2830
5306	4553	3324
5307	4328	3222
5308	4328	3222
5309	NA	3221
5310	4745	3289
5311	3292	3319
5312	4327	3223
5313	4555	3314
5314	NA	3314
5315	3346	3236
5316	NA	3236
5317	NA	3330
5318	3311	3307
5319	NA	3307
5320	4547	3232
5321	NA	3237
5322	NA	3300
5323	NA	3300
5324	NA	3214
5325	4447	3214
5326	NA	3201
5327	4555	3259
5328	NA	3259
5329	3556	3260
5330	NA	3328
5331	4553	3279
5332	3556	3326
5333	4561	3209
5334	NA	3301
5335	4535	3301
5336	NA	3431
5337	61	3478
5338	NA	3533
5339	3593	3538
5340	61	3552
5341	NA	3583
5342	NA	3609
5343	4249	3443
5344	4535	3571
5345	4552	3420
5346	3612	3445
5347	NA	3440
5348	NA	3592
5350	NA	3681
5351	4555	4103
5352	4555	4103
5353	77	3734
5354	77	3734
5355	4332	3782
5356	4549	3796
5357	3317	3651
5358	4327	3759
5359	4538	3881
5360	81	3885
5361	NA	4106
5362	77	3945
5363	77	4004
5364	NA	4008
5365	NA	4017
5366	4551	4068
5367	NA	4120
5368	NA	4121
5369	4537	NA
5370	4230	4155
5371	3286	4162
5372	NA	4170
5373	NA	4190
5374	NA	4195
5375	3658	4198
5376	NA	4220
5377	NA	4223
5378	4209	4340
5379	NA	4245
5380	3658	4257
5381	NA	4310
5382	NA	4311
5383	4332	4312
5384	3292	NA
5385	4332	2066
5386	NA	51
5387	4546	4301
5388	3281	4303
5390	NA	4306
5391	3311	4308
5392	NA	54
5393	4131	54
5394	4536	75
5395	NA	2841
5396	NA	2819
5398	NA	4385
5669	NA	NA
5670	NA	NA
6284	NA	NA
6312	NA	NA
6821	4130	NA
7925	NA	4363
7926	NA	2262
7927	NA	2262
7928	NA	4390
5056	3442	3209
5057	4352	2627
5058	4552	3009
5059	3311	3681
5060	3286	3571
5061	2971	3201
5062	3700	3202
5063	3318	3659
5064	NA	3659
5065	NA	3738
5066	4328	3881
5067	3286	3533
5068	3442	3236
5069	3593	2807
5070	3311	3796
5071	3311	3428
5072	3286	2245
5073	NA	3076
5074	4362	2640
5075	NA	3552
5076	3593	3214
5077	3292	3289
5078	4740	3945
5079	4318	4303
5080	4179	2800
5081	61	3725
5082	NA	3725
5083	4197	4259
5084	4572	3589
5085	4131	3759
5086	4440	3250
5087	4332	2706
5088	61	3203
5089	4736	3636
5090	4328	4242
5091	4668	4008
5092	4330	3259
5093	3317	3259
5094	NA	4219
5095	3286	3607
5096	2969	3248
5097	4546	3319
5098	NA	3319
5099	3593	3048
5100	5278	4004
5101	NA	4308
5102	NA	4308
5103	4362	4103
5104	3593	4103
5105	3556	3445
5106	4173	4193
5107	4156	4407
5108	4179	3651
5109	4373	3564
5110	2971	4321
5111	4206	3198
5112	4546	3692
5113	4505	3704
5114	4185	4184
5115	61	3641
5116	4542	3662
5117	4534	4301
5118	4545	3324
5119	3285	4313
5120	3292	4051
5121	4251	2830
5122	4418	3443
5123	NA	3443
5124	3306	4241
5125	4185	4335
5126	4168	2377
5127	4209	3762
5128	4177	4223
5129	3286	4255
5130	3593	2908
5131	4209	4361
5132	3286	3282
5133	4556	3748
5134	NA	2699
5135	3286	4169
5136	3286	3255
5137	3292	3490
5138	5720	2787
5139	NA	2787
5140	4209	2707
5141	3556	3291
5142	4553	3609
5143	NA	4416
5144	4179	4155
5145	4546	3592
5146	4546	3420
5147	5355	3734
5148	4188	3583
5149	4362	3782
5150	3292	3268
5151	3292	3268
5152	2709	3232
5153	3311	3538
5154	NA	4305
5155	4357	3279
5156	3285	4190
5157	4179	4386
5158	4324	3303
5159	4541	4104
5160	4521	4522
5161	4560	4522
5162	NA	3885
5163	NA	3885
5164	NA	75
5165	NA	75
5167	NA	4346
5168	NA	4473
5169	NA	4385
5170	NA	4598
5171	NA	4454
5172	NA	3771
5173	NA	3771
5174	NA	2819
5176	NA	4368
5177	NA	4217
5178	NA	4217
5179	NA	4068
5180	NA	4359
5181	NA	4420
5182	NA	4395
5183	NA	4465
5184	NA	4258
5185	NA	4258
5187	NA	4183
5188	NA	4166
5189	NA	4378
5190	NA	4432
5191	NA	4162
5192	NA	4429
5193	NA	2684
5194	NA	4257
5195	NA	4257
5196	NA	4460
5197	NA	4161
5198	NA	4314
5200	NA	4387
5201	NA	2942
5202	NA	2834
5203	NA	4238
5204	NA	3414
5208	NA	4195
5210	NA	4470
5212	NA	51
5215	NA	53
5216	NA	4157
5218	NA	4467
5219	NA	3440
5220	NA	3440
5221	NA	3488
5222	NA	4517
5223	NA	4734
5224	NA	3431
5226	4209	3567
5227	3318	4309
5228	3311	4310
5229	NA	4311
5230	NA	5239
5232	3593	3002
5233	4172	4250
5234	NA	4468
5235	4330	3563
5236	4203	4317
5237	4144	2927
5238	4746	3326
5242	3306	4404
5243	4328	4121
5244	4189	5326
5245	3442	4226
5246	4234	4396
5247	3593	4456
5248	3292	4410
5400	4741	NA
5403	61	2860
5405	NA	NA
5407	4197	3265
5411	5406	NA
5412	6062	2784
5413	3612	NA
5414	3711	NA
5418	NA	3237
5419	NA	4640
5642	4552	4307
5684	4450	NA
5685	NA	NA
5688	NA	NA
5689	4337	NA
5700	NA	NA
5704	4131	NA
5709	NA	NA
5713	4554	NA
5715	NA	NA
5719	NA	NA
5722	4747	NA
6069	NA	NA
6070	3306	NA
6072	NA	NA
6278	4164	NA
6280	3290	NA
6281	4553	NA
6283	4747	NA
6314	4557	NA
6319	NA	NA
6551	NA	NA
6554	NA	NA
7758	NA	4739
7759	NA	2364
7760	NA	4392
7761	NA	2460
7762	NA	3088
7763	NA	4414
7764	NA	4597
7765	NA	2323
7766	NA	2653
7767	NA	4681
7768	NA	5280
7769	NA	4606
7770	NA	4679
7771	NA	4654
7772	NA	4380
7773	NA	4266
7774	NA	4579
7775	NA	2829
7776	NA	4106
7777	NA	5283
7778	NA	54
7779	NA	2941
7780	NA	2941
7781	NA	4120
7782	NA	3330
7783	NA	2925
7784	NA	4673
7785	NA	5313
7786	NA	3234
7787	NA	2367
7788	NA	4583
7789	NA	4675
7790	NA	4339
7791	NA	4364
7792	NA	2401
7793	NA	4464
7794	NA	4604
7795	NA	3954
7796	NA	4687
7797	NA	2847
7798	NA	2847
7799	NA	4438
7800	NA	2549
7801	NA	4334
7802	NA	4376
7803	NA	4369
7804	NA	4445
7805	NA	4227
7806	NA	4347
7807	NA	4371
7808	NA	4158
7809	NA	4588
7810	NA	4153
7811	NA	2631
7812	NA	4586
7813	NA	4246
7814	NA	3469
7815	NA	3469
7816	NA	2683
7817	NA	2683
7818	NA	4590
7819	NA	4402
7820	NA	5273
7821	NA	3222
7822	NA	3222
7823	NA	2873
7824	NA	4379
7825	NA	4448
7826	NA	4312
7827	NA	2668
7828	NA	4340
7829	NA	2686
7830	NA	2686
7831	NA	2379
7832	NA	4504
7833	NA	3260
7834	NA	3260
7835	NA	4689
7836	NA	4232
7837	NA	4017
7838	NA	3478
7839	NA	2703
7840	NA	4518
7841	NA	5333
7842	NA	4336
7843	NA	4187
7844	NA	4187
7845	NA	4198
7846	NA	2375
7847	NA	4306
7848	NA	4607
7849	NA	4366
7850	NA	4595
7851	NA	3301
7852	NA	3224
7853	NA	2861
7854	NA	2607
7855	NA	2804
7856	NA	4304
7857	NA	4680
7858	NA	4240
7859	NA	4382
7860	NA	4243
7861	NA	4243
7862	NA	4256
7863	NA	4256
7864	NA	3471
7865	NA	3471
7866	NA	4458
7867	NA	4690
7868	NA	3968
7869	NA	3968
7870	NA	3129
7871	NA	4638
7872	NA	4584
7873	NA	4674
7874	NA	4261
7875	NA	3300
7876	NA	2892
7877	NA	2892
7878	NA	4212
7879	NA	3473
7880	NA	4449
7881	NA	4239
7882	NA	3314
7883	NA	3314
7884	NA	2931
7885	NA	2931
7886	NA	4510
7887	NA	3121
7888	NA	3121
7889	NA	5344
7890	NA	5320
7891	NA	5360
7892	NA	999942
7893	NA	999945
7894	NA	999946
7895	NA	5325
7896	NA	5298
7897	NA	5294
7898	NA	999967
7899	NA	5374
7900	NA	999973
7901	NA	999978
7902	NA	5327
7903	NA	5363
7904	NA	5329
7905	NA	5277
7906	NA	999990
7907	NA	999994
7908	NA	999997
7909	NA	999998
7910	NA	4627
7911	NA	5299
7912	NA	9999104
7913	NA	5301
7914	NA	9999112
7915	NA	5356
7916	NA	9999116
7917	NA	9999117
7918	NA	5270
7919	NA	5358
7920	NA	5357
7921	NA	9999124
7922	NA	9999129
7923	NA	9999130
7924	NA	9999131
5420	4230	3641
5421	4324	4184
5422	3286	4166
5423	3306	3237
5424	3306	3237
5425	NA	4575
5426	4230	3659
5427	4230	3659
5428	4553	5326
5429	3286	3289
5430	3306	4190
5431	5117	3445
5432	3306	2640
5433	5075	2640
5434	4329	2819
5435	6284	4195
5436	3306	4195
5437	4230	4161
5438	4156	3759
5439	4324	3881
5440	3286	3202
5441	4545	3202
5442	4179	4407
5443	3311	2787
5444	4173	2787
5445	4328	5119
5446	4461	3201
5447	4461	3201
5448	4466	5060
5449	4545	4305
5450	4206	4305
5451	5154	4517
5452	3306	5250
5453	3286	4068
5454	5416	5076
5455	4179	3431
5456	4179	3431
5457	6075	3533
5458	5704	4385
5459	4179	3796
5460	4179	4103
5461	4230	4103
5462	NA	4314
5463	4553	4396
5464	5715	3279
5465	4562	4467
5466	4173	2684
5467	4383	4008
5468	4418	4259
5469	4343	4361
5470	4553	4361
5471	4173	4051
5472	5145	3738
5473	4554	5669
5474	4343	4258
5475	4173	5120
5476	4383	2807
5477	4318	2807
5478	3286	4169
5479	3286	4456
5480	4553	3214
5481	4328	3589
5482	4131	4410
5483	4156	3076
5484	4230	3076
5485	3306	5133
5486	4179	4359
5487	4549	4241
5488	4549	4241
5489	3286	4420
5490	4179	4395
5491	3286	3319
5492	5106	3319
5493	5417	3250
5494	4719	3250
5495	6070	3885
5496	4156	2834
5497	4131	5103
5498	4553	4460
5499	3306	4378
5500	4131	3268
5501	4173	3255
5502	4173	5150
5503	4156	3303
5504	3311	4157
5505	3306	3265
5506	4440	5063
5507	4324	3443
5508	4324	3223
5509	3306	4635
5510	5108	3490
5511	4230	4309
5512	4230	4309
5513	4466	3734
5514	4179	3734
5515	3306	4416
5516	5408	4416
5517	5086	3762
5518	4173	2707
5519	4466	4529
5520	5688	3564
5521	4328	2908
5522	4179	2908
5523	4741	4193
5524	4206	5141
5525	5097	4386
5526	4549	2784
5527	4230	3291
5528	4230	3291
5529	3286	4223
5530	4179	4223
5531	4741	2377
5532	4156	3681
5533	3286	3681
5534	5416	3559
5535	4461	5084
5536	5688	3771
5537	5080	3771
5538	4179	4473
5539	5417	4631
5540	4254	5137
5541	4549	2927
5542	4318	3782
5543	5058	2699
5544	5145	3009
5545	5108	3198
5546	6074	2800
5547	6074	2800
5548	5408	4257
5549	3306	4321
5550	5700	4303
5551	3311	3704
5552	4328	4226
5553	5416	5226
5554	5279	5107
5555	4179	4468
5556	4200	4598
5557	5408	3236
5558	4562	5121
5559	5408	4404
5560	4466	3662
5561	4179	4313
5562	4461	4335
5563	4173	3563
5564	4206	3324
5565	5117	5078
5566	4131	5146
5567	4527	5152
5568	5312	5093
5569	6075	3533
5570	4343	NA
5571	5153	NA
5572	5387	5081
5573	NA	3592
5574	4324	3488
5575	5704	5242
5576	4206	53
5577	5408	3280
5578	4328	3692
5579	NA	3692
5580	3286	4255
5581	NA	4255
5582	3311	5122
5583	4179	5110
5585	5087	5104
5586	5117	NA
5587	NA	3552
5588	4230	5241
5589	4131	51
5590	NA	51
5591	4328	4162
5592	NA	4104
5593	4466	3571
5594	3286	2627
5595	4318	4399
5596	3286	3725
5597	NA	5276
5598	NA	4245
5599	NA	4522
5600	NA	4308
5601	NA	4219
5602	NA	3488
5603	5387	3209
5604	4743	3636
5605	6074	4432
5606	4324	4170
5607	6072	3248
5608	NA	4155
5609	4343	4472
5610	NA	4470
5611	4235	4628
5612	NA	4242
5613	NA	4242
5614	NA	4377
5615	4324	3748
5616	NA	3651
5617	4461	4244
5618	4461	4244
5619	4741	4004
5620	NA	4377
5622	4741	3203
5623	4343	3538
5624	4131	4346
5625	6062	4316
5626	4553	2860
5627	3286	2830
5628	NA	3048
5629	NA	5148
5630	4741	3420
5631	4179	3945
5632	5416	3273
5633	NA	4346
5634	5417	3567
5635	NA	NA
5636	4179	4454
5637	4343	4734
5638	NA	4307
5643	4418	5235
5648	3306	NA
5652	3286	NA
5658	4324	5248
5659	4562	3002
5661	4179	4238
5662	3306	3282
5664	6062	NA
5665	NA	4310
5666	5158	5240
5667	NA	5239
5668	6073	4311
5671	4173	3002
5678	4353	3259
5679	5138	NA
5682	3286	5130
5683	6072	NA
5686	4318	NA
5687	5417	NA
5690	4173	NA
5692	4179	4301
5693	4560	NA
5694	4741	NA
5697	NA	NA
5701	5149	NA
5702	4741	NA
5705	NA	NA
5706	6075	NA
5707	4719	NA
5708	4553	NA
5716	NA	NA
5718	5246	NA
5723	5109	5244
6047	6073	4322
6057	4328	NA
6059	5695	NA
6061	5404	NA
6064	3306	NA
6066	5312	NA
6068	6310	NA
6071	4549	NA
6318	4549	NA
6323	4558	NA
6326	4558	NA
6546	NA	NA
6550	4532	NA
6557	4741	NA
6560	NA	NA
6794	NA	NA
7355	4741	NA
7359	NA	NA
7363	4254	NA
7364	NA	NA
7753	4741	NA
5724	4179	4157
5725	5246	5078
5726	4324	3885
5727	4324	3885
5728	5695	3641
5729	5408	5063
5730	4324	5103
5731	4179	3291
5732	3286	3291
5733	5688	51
5734	4466	2377
5735	4179	3571
5736	4173	3275
5737	4156	5421
5738	4343	5451
5739	5695	5100
5740	4324	5428
5741	3286	4184
5742	4179	3725
5743	4549	4104
5744	4328	5152
5745	4343	4166
5746	4200	5101
5747	4173	5150
5748	3286	3488
5749	4230	3201
5750	3286	2640
5751	5105	4068
5752	4545	5326
5753	5709	5244
5754	5070	4259
5755	5695	4162
5756	5709	3002
5757	4466	5542
5758	5416	4335
5759	5695	4385
5760	4179	3659
5761	4179	3659
5762	NA	4190
5763	4156	5076
5764	3311	4396
5765	NA	4396
5766	3311	5089
5767	NA	5089
5768	4173	4407
5769	NA	3881
5770	4328	5597
5771	4206	5248
5772	4466	4346
5773	4719	3734
5774	4466	3734
5775	3306	4308
5776	3306	4308
5777	5695	5119
5778	4545	5232
5779	5465	5127
5780	4545	5144
5781	5116	4219
5782	5109	5073
5783	5405	2800
5784	4324	2800
5785	4173	3203
5786	4179	3203
5787	5689	5450
5788	NA	5456
5789	5128	2807
5790	4328	2807
5791	6312	NA
5792	5420	NA
5793	6314	NA
5794	5105	4004
5795	4719	4004
5796	5056	5130
5797	5714	3445
5798	4324	4361
5799	5720	4456
5800	3311	5669
5801	4562	4420
5802	4324	3759
5803	3286	5060
5804	4532	4241
5805	NA	4242
5806	6074	4195
5807	5420	4195
5808	5722	4170
5809	4131	4321
5810	4230	3945
5811	4343	3738
5812	4540	5120
5813	3286	3268
5814	3286	3268
5815	4324	4454
5816	5416	4454
5817	4418	4395
5818	6062	4432
5819	6074	4217
5820	4343	4217
5821	4719	3214
5822	5416	5135
5823	5416	4161
5824	5688	5133
5825	4418	4529
5826	4418	4529
5827	4719	5635
5828	5387	4313
5829	4230	4313
5830	5695	3289
5832	5720	5831
5833	5686	3250
5834	4431	3250
5835	6280	4472
5836	5714	4245
5837	4562	4245
5838	4532	4522
5839	4532	4522
5840	4329	3248
5841	4324	4169
5842	5413	4103
5843	5720	4103
5844	4173	4051
5845	4329	2706
5846	6282	3443
5847	5069	3443
5848	5079	3279
5849	4173	5137
5850	5714	3607
5851	4131	5605
5852	5544	4404
5853	5109	3589
5854	4179	5093
5855	5070	4465
5856	6070	3223
5857	5279	5662
5858	5109	3248
5859	5405	5444
5860	5414	NA
5861	5245	NA
5862	6074	5479
5863	6283	NA
5864	NA	3255
5865	5113	5446
5866	5414	NA
5867	5710	5594
5868	5083	2627
5869	5124	5511
5870	5689	5555
5871	4230	5562
5872	NA	5609
5873	NA	5131
5874	4540	4635
5875	5695	4238
5876	4418	5111
5877	3286	2834
5878	3286	2834
5879	4173	5107
5880	4418	3636
5881	6325	2908
5882	5124	2908
5883	4179	3324
5884	5688	4359
5885	5407	3282
5886	5689	4460
5887	5722	3748
5888	6074	3748
5889	4343	5110
5890	5108	4467
5891	5706	3704
5892	5684	5670
5893	4230	5242
5894	3306	4459
5895	5462	4468
5896	4179	3564
5897	5695	3609
5898	5097	2787
5899	5512	4734
5900	4230	5495
5901	4324	3490
5902	4418	3533
5903	5695	4378
5904	3306	4305
5905	4179	4386
5906	4179	4386
5907	4328	5061
5908	4173	5084
5909	3306	3651
5910	4562	5520
5911	5695	5095
5912	5500	3662
5913	5067	3259
5914	5700	5141
5915	5056	5141
5916	5414	5549
5917	4173	5081
5918	4466	4598
5919	4156	3303
5920	5067	4631
5921	4173	4258
5922	4418	3431
5923	3311	3681
5924	5695	3319
5925	3311	5535
5926	5714	4226
5927	5149	3563
5928	4156	5485
5929	4418	3692
5930	5508	3762
5931	5413	5634
5932	4230	5510
5933	5387	5626
5934	4343	5478
5935	4179	5471
5936	4173	5525
5937	5129	5552
5938	6310	5488
5939	4540	3280
5940	4173	4258
5941	4179	5112
5942	4562	NA
5943	3306	5648
5944	NA	5490
5945	4431	5486
5946	5484	NA
5947	4131	5496
5948	4545	2707
5949	4328	5459
5950	4318	3273
5951	3286	5652
5952	4230	5447
5953	4345	5427
5954	4230	5591
5955	4230	5531
5956	4353	5554
5957	5719	5619
5959	5092	5631
5960	4329	3209
5963	4179	5604
5964	4235	5632
5965	3311	5455
5966	4719	5593
5967	5616	5469
5968	5688	5104
5971	4418	5514
5972	4254	3202
5973	6310	3567
5974	6310	3567
5975	4179	2819
5976	5503	2784
5977	4156	5548
5978	6074	3265
5979	3311	3771
5980	6282	4155
5981	4230	5241
5982	5083	2627
5983	5156	5434
5984	NA	5593
5985	5108	5543
5987	4418	5491
5988	4324	5121
5989	5247	5276
5990	4173	4473
5991	4324	5250
5992	5714	4322
5993	5685	3796
5995	4235	NA
5996	4328	5596
5997	5071	4628
5998	6325	3009
5999	3311	4223
6000	NA	5240
6001	NA	4377
6002	4466	2860
6003	NA	4399
6004	NA	3552
6005	NA	4314
6006	NA	4470
6007	NA	5550
6008	NA	3583
6009	NA	3583
6010	NA	5450
6011	NA	4257
6012	NA	4244
6013	NA	3223
6014	NA	5122
6015	4418	4008
6016	5689	3538
6019	5721	4121
6020	3311	5226
6021	4179	3076
6022	4466	3236
6023	NA	53
6024	NA	3237
6025	NA	5148
6026	NA	4309
6027	5083	5239
6028	4418	4193
6029	5503	2927
6030	5503	2927
6032	NA	5664
6034	4562	4410
6035	6282	4688
6036	4173	3326
6037	5708	3559
6038	4540	5235
6039	5667	4307
6041	5077	4310
6045	6073	5589
6049	3306	3428
6050	4179	4416
6051	NA	4316
6052	NA	5523
6053	NA	5125
6054	NA	4517
6055	NA	5547
6056	6069	NA
6058	4328	3237
6067	5416	NA
6076	4254	5125
6078	4173	NA
6079	NA	3782
6302	NA	NA
6543	NA	NA
6556	5696	NA
6788	NA	NA
6818	4326	NA
7752	5312	NA
7929	4418	5482
7930	5413	5539
7931	5716	2699
7932	4254	3198
7933	3311	5448
7934	NA	5545
7935	NA	5524
8520	4179	5492
6081	4230	5241
6082	4179	3209
6084	5745	6083
6085	4254	4166
6086	4418	5101
6087	5132	3681
6088	4235	5597
6089	5056	4190
6090	4235	3571
6091	4179	3659
6092	4179	3659
6093	6057	5831
6094	3286	3662
6095	4324	3725
6096	3306	4259
6097	5695	5250
6098	4235	4598
6099	5132	4404
6100	4540	4359
6101	4230	5076
6102	4235	4432
6103	NA	5060
6104	4466	5669
6105	5229	5276
6106	6075	4314
6107	4179	5232
6108	6075	3796
6109	4418	4410
6110	5147	4103
6111	6282	4103
6112	5876	4238
6113	5069	5248
6114	4235	5089
6115	5896	2787
6116	5720	4407
6117	5700	4468
6118	3286	3945
6119	6063	4008
6120	4156	4460
6121	NA	3607
6122	4230	4456
6123	5115	5555
6124	4418	5107
6125	7359	5552
6126	4254	4420
6127	6282	5081
6128	4173	3641
6129	NA	3641
6130	4156	3443
6131	NA	3214
6132	5697	5242
6133	4418	3250
6134	3286	4004
6135	5129	3319
6136	6283	4161
6137	3286	4257
6138	3286	4257
6139	5722	4226
6140	5694	4241
6141	4254	4157
6142	4418	5652
6143	4254	4361
6144	5086	4361
6145	5406	4335
6146	5102	3533
6147	5617	4308
6148	NA	4308
6149	5408	4377
6150	4173	3490
6151	4235	5443
6152	4741	4193
6153	NA	5111
6154	5132	3268
6155	5700	3268
6156	4466	3692
6157	3306	5125
6158	6788	3259
6159	5544	3704
6160	5494	5121
6161	4540	5626
6162	5406	3651
6163	5132	5596
6164	5689	3420
6165	5132	4575
6166	5056	5662
6167	5684	4459
6168	5056	4473
6169	4343	5670
6170	NA	4217
6171	5685	5535
6172	5416	5520
6173	4418	4051
6174	5229	5466
6175	4173	5141
6176	4418	5137
6177	4179	4470
6178	5247	3771
6179	5085	3771
6180	4461	3282
6181	4326	5490
6182	5720	5095
6183	5561	5510
6184	4418	3564
6185	6560	4472
6186	5083	5133
6187	5083	5133
6188	5440	4529
6189	4326	4386
6190	4466	4734
6191	NA	4454
6192	5129	5127
6193	5722	4399
6194	3286	3762
6195	6072	4517
6196	4418	5084
6197	3306	4467
6198	6072	4628
6199	4562	5094
6200	4741	5326
6201	5898	5456
6202	5312	4346
6203	6075	5505
6205	4345	5428
6207	4418	5439
6208	4540	5433
6209	4235	5473
6211	NA	5421
6212	5442	5469
6213	4324	5593
6214	NA	5421
6215	4466	5063
6216	5715	5447
6217	4466	5594
6218	6071	NA
6221	NA	4155
6222	5069	4155
6223	5246	5100
6224	4230	5150
6225	5499	5514
6226	4540	5595
6227	5695	5609
6228	5706	NA
6229	5416	4245
6230	NA	5486
6231	4254	4157
6232	5500	5103
6233	5468	5562
6234	5544	5528
6236	6062	5230
6237	4173	4313
6238	NA	4313
6239	NA	4308
6241	NA	5122
6242	4173	4395
6243	4179	5460
6244	4466	4258
6245	4466	4258
6246	NA	3636
6247	NA	5525
6249	4461	4242
6250	5695	4465
6251	5684	4313
6252	3286	5530
6253	4741	5491
6254	5118	5631
6255	5500	5547
6256	6283	NA
6258	NA	5430
6260	NA	5632
6261	NA	3609
6262	4540	3609
6263	6069	5741
6264	6310	4635
6265	5108	4635
6266	4230	3738
6267	4326	5444
6268	4741	3265
6269	5387	5485
6270	6315	5604
6272	NA	5152
6274	NA	4311
6275	NA	5648
6276	5118	5226
6277	4466	4223
6289	4418	5501
6290	4345	5543
6291	5118	5112
6292	6027	5495
6294	NA	5119
6295	NA	5427
6296	NA	5455
6297	NA	3589
6298	NA	3589
6299	NA	5459
6300	6059	5431
6301	NA	3567
6303	4562	4631
6304	NA	5526
6305	6282	3326
6306	6323	3559
6308	6071	4316
6309	5452	5235
6311	3306	5130
6313	5229	NA
6316	5145	NA
6317	NA	NA
6321	5403	NA
6322	4532	NA
6528	6075	NA
6544	NA	NA
6545	NA	NA
6547	NA	NA
6552	3658	NA
6561	NA	NA
6562	NA	NA
6780	NA	NA
6793	NA	NA
6796	5312	NA
6797	5096	NA
6806	5414	NA
6809	5411	NA
6810	NA	NA
6819	NA	NA
6820	NA	NA
7352	NA	NA
7354	NA	NA
7751	NA	NA
7936	3286	5903
7937	5484	3236
7938	5704	2819
7939	NA	3488
7940	4230	3488
7941	5420	6016
7942	3306	5772
7943	3286	4068
7944	5704	5523
7945	NA	5802
7946	5695	2908
7947	5695	2908
7948	3286	4522
7949	3306	5826
7950	4230	5997
7951	4179	3291
7952	5156	5764
7953	4318	5078
7954	5083	5851
7955	5247	5244
7956	4230	5548
7957	5513	5550
7958	4540	3734
7959	4200	5450
7960	4741	5993
7961	NA	5588
7962	5476	5886
7963	NA	5804
7964	5685	5902
7965	5083	5750
7966	5416	3324
7967	5768	5554
7968	NA	5479
7969	5118	3076
7970	5423	4170
7971	4418	3203
7972	4418	3203
7973	5067	4322
7974	5544	5848
7975	5406	4396
7976	5147	5549
7977	6069	5913
7978	5695	4184
7979	5693	5980
7980	4562	3289
7981	NA	5449
7982	5229	5591
7983	5685	3237
7984	4418	2807
7985	5722	5120
7986	6310	3279
7987	5493	4385
7988	5247	5979
7989	3306	4378
7990	5442	4378
7991	4235	3881
7992	3286	4244
7993	3286	4244
7994	NA	5451
7995	3306	3885
7996	4235	3885
7997	4230	3202
7998	NA	5929
7999	NA	5135
8000	NA	5743
8001	NA	4169
8002	NA	4169
8003	NA	5746
8004	5684	5560
8005	NA	5446
8006	4741	5061
8007	NA	3589
8008	5245	4305
8009	3286	4305
8010	4418	2707
8011	6551	5148
8012	5129	5477
8013	4345	5992
8014	6282	3428
8015	NA	2800
8016	5157	2860
8017	5659	2706
8018	5102	3563
8019	4418	5619
8020	5056	3748
8021	6557	3748
8022	5129	5797
8023	4440	5892
8024	NA	5824
8025	4230	3223
8026	4230	3223
8027	4431	5471
8028	4466	5093
8029	4418	5728
8030	4173	3445
8031	5720	3538
8032	4418	5073
8033	5132	5533
8034	5502	5800
8035	5247	5982
8036	NA	3583
8037	4324	2640
8038	3286	5635
8039	3286	3201
8040	5692	5844
8041	4230	6015
8042	4324	4321
8043	4418	2834
